14.18,1896.99298
13.68,1896.995755
12.82,1901.050128
14.08,1903.214315
14.61,1903.214401
14.31,1903.214436
14.44,1903.214549
14.42,1903.214576
14.6,1903.214615
14.38,1903.21477
14.7,1903.232909
14.34,1903.232985
14.02,1903.233065
13.43,1903.247002
13.97,1903.255265
14.11,1903.296188
13.87,1903.299575
14.57,1903.329457
13.64,1903.359178
14.47,1903.370221
14.6,1904.284231
11.24,1905.244727
9.08,1905.354194
14.36,1906.255058
9.64,1906.323409
9.02,1906.877398
9.35,1907.384171
9.17,1908.719074
5.73,1908.99541
11.2,1909.874925
10.5,1911.345879
9.56,1912.123181
14.42,1912.128868
10.21,1913.408593
15.08,1914.282502
14.94,1914.285424
15.6,1915.173136
15.93,1915.173136
9.49,1917.299283
10.35,1917.468731
13.27,1918.184283
11.1,1918.239097
10.24,1921.153977
14.58,1921.170533
14.91,1922.003926
14.9,1922.227868
14.71,1924.159198
14.5,1924.287278
14,1928.071938
14.49,1928.153734
14.3,1928.218877
14.21,1928.932833
14.1,1929.012093
14.33,1929.036715
14.32,1929.094099
14.38,1929.274452
14.42,1929.356489
14.59,1931.020362
14.16,1932.202107
14.6,1933.001082
14.4,1933.063999
14.73,1933.312669
14.4,1934.041664
14.62,1934.099134
14.4,1934.107365
14.37,1934.13224
14.37,1934.134672
14.68,1934.1813
14.48,1934.186718
14.55,1934.252288
14.67,1934.258051
14.76,1934.28785
14.76,1934.594778
14.3,1934.863462
14.8,1935.006552
14.38,1935.009367
14.21,1935.096768
14.41,1935.162214
14.59,1935.170706
14.17,1935.184086
13.64,1935.186568
14.35,1935.236097
14.3,1935.263567
14.62,1935.315374
14.58,1935.929817
14.57,1935.973542
14.19,1935.981739
14.41,1935.990004
14.49,1935.992672
14.31,1935.992873
14.48,1935.998173
14.62,1936.047028
14.51,1936.055229
14.56,1936.069118
14.61,1936.077349
14.39,1936.080143
14.78,1936.126292
14.7,1936.148204
14.14,1936.148436
14.42,1936.358227
14.9,1936.951921
14.48,1936.962857
14.48,1936.973758
14.42,1936.976521
14.08,1937.014681
14.75,1937.044831
14.33,1937.044901
14.27,1937.093967
14.73,1937.113315
14.22,1937.123944
14.48,1937.178607
14.26,1937.178759
14.46,1937.181356
14.2,1937.181571
14.32,1937.18683
14.25,1937.189578
14.29,1937.189634
14.14,1937.244178
13.92,1937.246889
13.64,1937.247335
14.32,1937.266079
14.19,1937.331843
14.14,1937.913336
14.66,1937.935242
14.74,1937.948932
14.77,1937.998296
14.41,1937.998296
14.2,1938.072247
14.53,1938.088041
14.12,1938.14012
14.36,1938.156763
14.46,1938.254985
14.2,1938.258075
13.79,1938.309937
14.69,1938.309937
14.66,1938.31952
14.75,1938.334486
14.75,1938.340101
14.25,1938.414081
14.07,1938.918797
14.62,1938.984523
14.43,1939.041916
14.73,1939.061161
14.59,1939.061397
14.55,1939.069155
14.68,1939.06929
14.55,1939.072331
14.61,1939.118493
14.53,1939.205991
14.49,1939.214152
15.15,1939.271528
14.56,1939.282497
11.4,1939.310127
14.42,1939.954575
14.43,1940.028408
14.05,1940.08
14.38,1940.211252
14.37,1940.23312
14.41,1941.09657
13.71,1941.159815
13.92,1941.214029
13.96,1941.217082
14.53,1941.943583
14.13,1941.943589
14.47,1941.962757
14.38,1941.973714
14.27,1941.973738
14.78,1942.047678
14.66,1942.116025
13.77,1942.282608
13.9,1943.017468
14.07,1943.159578
13.88,1943.263793
14.27,1943.97638
11.31,1944.058024
13.02,1944.240991
14.59,1945.135015
14.64,1945.197861
14.42,1945.309825
14.73,1947.050291
14.66,1947.050383
14.22,1947.077563
14.56,1947.148671
13.97,1947.156603
14.56,1947.211559
14.71,1947.214364
14.23,1947.370162
14.75,1947.96439
14.91,1947.965527
14.9,1948.028398
14.76,1948.107276
14.66,1948.118292
14.92,1948.123433
14.53,1948.175304
14.67,1948.24364
14.88,1948.257311
14.47,1948.259798
14.42,1948.265381
14.52,1948.317221
14.75,1948.319962
14.47,1948.333594
14.73,1949.148511
14.45,1949.17057
14.5,1949.301644
13.89,1949.304466
9.37,1949.726532
14.69,1949.891456
14.27,1951.025649
12.54,1951.173609
14.52,1951.181275
14.63,1951.277532
14.77,1951.32094
14.56,1951.326375
15.27,1951.331978
14.25,1952.221703
14.67,1952.292781
14.73,1968.238436
14.84,1968.238436
14.56,1968.300715
14.15,1968.300715
13.86,1969.042029
14.15,1969.042029
14.51,1969.126722
14.85,1969.126958
13.63,1969.276986
14.27,1969.276986
14.37,1969.279687
14.38,1969.279687
14.18,1969.279687
14.2,1969.280029
14.18,1969.280029
14.19,1969.345714
14.31,1969.345714
14.65,1970.039296
14.56,1970.039296
14.45,1970.039296
14.39,1972.189058
14.44,1972.189058
14.46,1972.189379
14.34,1972.189379
13.93,1972.273862
14.55,1973.918903
14.07,1973.979057
14.46,1974.140485
14.31,1974.157127
14.63,1974.200601
14.42,1974.22247
14.22,1974.298828
14.76,1974.301866
14.32,1975.047318
14.38,1975.047587
14.34,1975.104624
14.13,1975.175627
14.36,1975.178774
14.87,1975.271786
14.06,1975.277181
14.85,1975.280042
14.12,1975.287881
14.31,1975.351013
14.27,1975.356404
14.21,1976.003703
14.27,1976.02829
14.29,1976.090927
14.27,1976.096539
14.17,1976.148225
14.17,1976.183675
14,1976.243656
14.22,1976.257106
14.07,1976.311933
13.57,1977.042057
13.89,1977.061073
14.71,1977.208746
14.66,1977.29626
14.49,1977.36467
13.85,1978.091023
14.26,1978.164959
14.29,1978.195236
14.04,1978.195338
14.24,1978.279921
14.48,1978.334597
13.98,1978.496179
14.47,1979.093841
14.14,1979.140179
14.63,1979.222277
14.31,1979.222359
14.47,1979.309972
