14.78,1896.221397
14.16,1898.003404
15.24,1900.23846
13.69,1901.001944
14.19,1902.117967
14.72,1903.047208
14.16,1905.022463
9.96,1905.077236
14.17,1905.167294
14.08,1905.22206
14.2,1907.350735
14.55,1908.094417
14.85,1908.172348
12.74,1908.232357
12.66,1914.978913
13.14,1915.134648
13.88,1915.137336
14.51,1915.943384
12.91,1916.104281
15.38,1917.142756
13.92,1920.046745
13.88,1920.046745
13.93,1920.046772
14.19,1920.046772
13.85,1920.04685
13.6,1920.04685
13.98,1920.058045
13.24,1922.224762
13.07,1926.104435
14.35,1926.252238
13.56,1926.844816
15.37,1926.932497
15.04,1927.019962
14.87,1927.164755
15.03,1927.172864
14.8,1927.183827
14.62,1927.186545
15.65,1927.844954
15.85,1927.998065
16.16,1928.074437
16.21,1928.120642
16.2,1928.142517
15.96,1928.295231
15.76,1928.461263
15.53,1928.886331
15.38,1928.954509
16.12,1929.252264
15.91,1930.000765
15.65,1930.159321
15.41,1930.23584
15.21,1930.246752
15.77,1930.252278
15.38,1931.066316
15.93,1931.853169
14.69,1932.011624
15.97,1932.169761
15.43,1932.847922
15.74,1932.916129
15.53,1932.916417
15.4,1932.986937
15.31,1933.052487
15.21,1933.052646
14.84,1933.151065
15.21,1933.883249
15.76,1933.976047
15.78,1934.877704
15.15,1935.992523
15.61,1936.147885
15.62,1936.957017
15.31,1937.028035
14.67,1937.170113
14.84,1937.180997
15.21,1937.997929
15.2,1938.077221
14.81,1939.033561
14.33,1939.06908
14.36,1939.129098
12.49,1939.140141
15.68,1939.896946
15.36,1939.937741
9.23,1940.017136
14.63,1940.027918
15.17,1940.044295
14.91,1940.853119
15.24,1940.853282
14.83,1940.929903
15.08,1941.172911
14.48,1941.956155
14.72,1943.992556
15.17,1944.044291
15.89,1945.137261
15.31,1947.151033
14.89,1947.208457
14.46,1948.038742
14.26,1948.101502
14.52,1948.199801
14.7,1948.98897
14.43,1949.314343
15.09,1951.022656
15.31,1952.787081
15.84,1953.040768
15.75,1953.048901
15.75,1953.049079
15.55,1953.051817
15.72,1953.054597
15.91,1953.054775
16.15,1953.057116
15.6,1953.057295
15.99,1953.057473
15.55,1953.060215
15.4,1953.060393
15.32,1953.100759
15.59,1953.100938
15.56,1953.120082
15.44,1953.120351
15.82,1953.12044
15.65,1953.133896
15.89,1953.177495
16.01,1953.177588
15.67,1953.183064
15.46,1953.183242
15.59,1953.185631
15.28,1953.185809
15.61,1953.188369
15.5,1953.213095
15.26,1953.213184
15.39,1953.213274
15.45,1953.292403
15,1954.237778
15.27,1954.240383
15.04,1954.240563
15.36,1954.243123
15.13,1954.243301
15.2,1954.248602
15.34,1954.24879
15.12,1954.251353
14.78,1974.894086
14.4,1976.022546
15.63,1979.14283
14.02,1982.949508
13.91,1985.219318
