10.89,1902.321034
12.73,1904.418259
9.83,1912.129484
12.06,1912.432056
11.12,1913.154431
10.8,1918.288029
9.38,1918.373017
13.58,1921.17062
14.01,1921.170694
9.75,1923.348436
13.24,1924.390757
13.13,1924.500009
13.44,1924.508217
14.28,1925.39215
13.84,1929.279292
11.51,1930.323791
13.53,1933.244386
15.71,1934.047755
14.98,1935.03128
13.8,1935.263635
13.95,1935.394808
14.51,1935.424124
14.25,1935.489762
13.89,1936.055738
13.66,1936.066661
13.33,1936.08015
13.11,1936.080334
11.45,1936.137662
12.52,1936.161931
12.53,1936.167587
12.9,1936.232467
13.01,1936.292521
11.95,1936.298241
12.77,1936.309049
12.32,1936.313888
12.6,1936.314667
11.57,1936.365755
11.08,1936.379372
11.84,1936.38484
11.53,1936.39098
11.58,1936.398505
11.44,1936.401927
12.87,1936.436739
12.36,1936.439473
12.31,1936.455697
12.35,1936.455779
12.06,1936.464064
12.05,1936.474903
12.15,1936.518359
12.6,1936.534939
12.78,1936.553914
12.23,1936.57303
12.72,1937.094134
13.25,1937.094194
13.07,1937.124268
13.01,1937.132403
12.64,1937.181492
13.29,1937.181571
13.46,1937.183278
12.86,1937.192548
13.5,1937.208059
13.28,1937.210997
13.25,1937.21109
11.03,1937.247047
11.08,1937.247215
10.82,1937.265542
10.71,1937.277178
10.41,1937.27722
10.87,1937.279853
10.66,1937.295776
12.35,1937.331897
13,1937.413186
12.75,1937.432371
12.36,1937.451319
14.31,1937.508859
14.39,1938.028543
14.76,1938.03127
13.97,1938.072215
14.24,1938.077698
14.25,1938.077711
14.14,1938.077797
14.2,1938.096849
15.07,1938.156971
15.18,1938.219817
15.44,1938.228014
15.16,1938.310002
15.79,1938.334622
14.69,1938.478832
15.78,1940.042116
15.44,1940.278936
15.05,1940.349236
14.3,1940.502005
15.06,1941.396526
13.95,1943.181618
13.83,1943.18342
12.79,1943.2413
13.56,1943.355484
13.15,1943.402501
12.82,1943.421507
14.81,1944.221387
15.35,1945.030282
10.09,1946.088642
15.19,1948.106768
15.48,1949.456919
13.95,1950.296335
13.72,1950.509014
13.67,1950.538999
14.22,1981.184963
13.39,1987.111381
13.14,1988.217484
13.22,1988.274665
13.33,1988.274725
13.81,1988.304571
12.88,1988.372821
12.91,1988.386399
13.47,1988.427228
13.36,1988.454554
12.63,1988.514505
12.54,1988.544637
13.69,1989.103161
14.21,1989.423005
12.96,1989.494098
