14.75,1896.954502
14.98,1898.176432
14.76,1902.370192
14.35,1903.559491
9.42,1904.112624
11.55,1904.153789
11.04,1904.15396
8.59,1905.556544
10.87,1906.151301
14.53,1906.296249
15.26,1906.331863
9.79,1909.233712
10.52,1914.08604
13.47,1914.154523
14.87,1915.132569
14.85,1915.135322
9.17,1915.367384
8.53,1916.932696
14.62,1921.211732
14.46,1921.252848
11.87,1921.359361
14.45,1922.094331
14.63,1923.375686
14.99,1928.061278
14.73,1928.293154
10.29,1930.750782
14.13,1931.03679
10.3,1931.918976
13.02,1932.110399
15.12,1933.085927
14.51,1934.12161
15.1,1934.258021
15.36,1934.36205
15.39,1934.373054
14.87,1934.373067
14.98,1935.006549
15.09,1935.096766
15.32,1935.170706
14.71,1935.23099
14.99,1935.23634
11.84,1935.753462
15.06,1936.088522
14.88,1936.309106
15.05,1936.3775
15.35,1936.401972
14.48,1937.014677
14.73,1937.044823
13.52,1937.064017
14.7,1937.113315
14.78,1937.1241
15.22,1937.124155
14.8,1937.132443
15.13,1937.178909
15.1,1937.189634
15.26,1937.192401
15.15,1937.192446
15.17,1937.279969
14.87,1937.280069
15.23,1937.326457
14.63,1937.331846
14.55,1937.332049
15.34,1937.359272
15.04,1938.08866
15.01,1938.157022
15.1,1938.255294
14.92,1938.258077
15.22,1938.260913
15.25,1938.329216
15.11,1938.329336
15.38,1938.331808
14.99,1939.039557
15.3,1939.069465
15.09,1939.072337
14.99,1939.129661
15.16,1939.140658
14.47,1939.205991
14.87,1939.222598
15.14,1939.222598
14.54,1939.280278
14.83,1939.356481
15.32,1939.373008
14.27,1939.378381
15.47,1939.378574
14.96,1940.028405
14.95,1940.047464
14.55,1940.153868
15.43,1940.265653
15.02,1940.285084
14.86,1940.350519
15.08,1940.50045
15.28,1940.508477
8.73,1940.781419
14.72,1941.096853
14.3,1941.097033
14.71,1941.099677
14.2,1941.143487
14.45,1941.148981
14.9,1941.156996
14.98,1941.159815
14.52,1941.217082
15.1,1941.244688
13.72,1941.255565
14.12,1941.266341
14.8,1941.290887
15.06,1941.307215
15.19,1941.313002
14.93,1941.337599
14.84,1941.370406
15.37,1941.384218
13.76,1941.389392
15.07,1941.48255
15.03,1942.058576
14.96,1942.061174
15.09,1942.061368
15.02,1942.116216
15.08,1942.121487
13,1942.132443
15.21,1942.132576
14.99,1942.137678
15.25,1942.137856
14.41,1942.214302
14.37,1942.282851
15.07,1943.091269
13.95,1943.184018
15.06,1943.239021
14.25,1944.083058
14.77,1944.153849
14.87,1944.213697
14.93,1944.213877
14.86,1944.22193
14.97,1944.230048
14.59,1945.135014
15.2,1945.263526
14.99,1945.342764
15.03,1945.350983
14.91,1946.170719
14.91,1947.05038
14.6,1947.137822
14.83,1947.21156
14.72,1947.21186
14.8,1947.233575
14.73,1947.468874
14.69,1948.101981
14.82,1948.11829
14.71,1948.197641
14.9,1948.257312
15.03,1948.25766
14.58,1948.257708
14.48,1948.265819
14.78,1948.319965
14.85,1948.333597
15.1,1948.339149
14.37,1949.088719
14.63,1949.156897
14.58,1949.167796
15.14,1949.239069
15.06,1949.32363
14.82,1949.48539
14.91,1950.110352
15.16,1950.203625
14.48,1950.348498
15.04,1950.351152
14.75,1950.425061
14.84,1951.025646
14.9,1951.181275
15.04,1951.181655
14.76,1951.277534
14.77,1951.320943
14.61,1951.326378
15.16,1951.329337
14.84,1952.2222
14.89,1952.244074
15.71,1952.292783
14.5,1952.30361
14.92,1952.303841
14.27,1967.424999
14.16,1967.424999
14.52,1968.238437
13.69,1968.238437
14.64,1968.238437
14.79,1968.399382
14.63,1969.280031
14.66,1969.280031
14.48,1969.345718
14.39,1969.345718
14.23,1972.189379
14.56,1972.189379
14.51,1972.273864
14.27,1972.273864
15.3,1974.157126
14.75,1974.222713
14.98,1974.301868
14.56,1974.553686
14.67,1975.124126
14.56,1975.137746
14.28,1975.197974
15.24,1975.208969
14.83,1975.271788
14.64,1975.280045
7.67,1975.285634
14.9,1975.285823
13.67,1975.50714
14.26,1976.0037
14.65,1976.01201
14.5,1976.096537
14.87,1976.162173
14.64,1976.183675
14.16,1976.257685
14.38,1976.311936
14.07,1976.331125
14.51,1976.475745
14.62,1976.544022
14.63,1977.075026
14.34,1977.359321
14.63,1977.359626
14.32,1977.364673
14.08,1978.091331
14.5,1978.195339
14.59,1978.280306
14.53,1978.332119
14.59,1978.359155
14.68,1978.359335
14.51,1978.496183
14.64,1979.22236
15.01,1979.310154
14.71,1979.468779
14.22,1980.34483
14.41,1980.445769
