14.31,1889.872235
14.88,1896.27348
15.07,1897.151226
14.65,1897.241334
14.68,1899.940748
15.1,1900.167488
14.81,1901.195
12.67,1901.790027
11.4,1901.812005
14.46,1903.057835
14.6,1903.05811
14.81,1903.058212
14.54,1905.192024
14.83,1905.22215
14.66,1906.948835
9.38,1908.145201
11.27,1908.32815
10.62,1908.995535
7.57,1909.219848
10.2,1909.940547
9,1910.855625
11.43,1914.069029
9.93,1914.222005
14.72,1916.89449
11.42,1916.967974
13.78,1917.142743
14.95,1917.142777
14.82,1917.866863
10.81,1918.208545
9.13,1919.093778
11.47,1920.006251
12.82,1920.115308
10.46,1920.267992
14.96,1922.880482
15.03,1924.145123
14.98,1924.145123
11.8,1924.986999
13.75,1928.060877
14.38,1928.191611
14.67,1928.202555
14.3,1928.965318
14.68,1933.874948
14.9,1933.888594
14.62,1933.945901
14.68,1933.95407
15.12,1934.098925
14.51,1934.099113
14.67,1934.107181
14.73,1934.872278
14.99,1934.932365
15.23,1934.937872
10.29,1934.946138
14.58,1935.011434
14.98,1935.011702
14.82,1935.08014
14.72,1935.082818
10.65,1935.08557
14.67,1935.159297
14.38,1935.162202
15.27,1935.230317
14.78,1935.978925
14.81,1935.989822
14.95,1935.992439
15.25,1935.992694
14.74,1936.000665
14.95,1936.134304
14.25,1936.137112
14.43,1936.14796
15.37,1937.011451
15.07,1937.044338
13.98,1937.093542
14.78,1937.115544
14.27,1937.164573
14.53,1937.170141
14.81,1937.18932
14.84,1937.189334
14.04,1937.779096
14.85,1937.833947
14.67,1937.842184
14.93,1937.850248
15.23,1937.858571
14.41,1937.861204
12.85,1937.913477
15.01,1937.929744
14.69,1937.935161
15,1937.940379
14.27,1937.940657
14.89,1937.98702
14.36,1938.014137
14.12,1938.104593
14.41,1938.15648
14.77,1938.21388
15.2,1938.249621
13.22,1938.256819
14.97,1938.833921
14.74,1938.907799
14.72,1938.91864
14.96,1938.918643
14.87,1938.918689
14.35,1938.918725
14.42,1938.921535
14.91,1938.956992
14.76,1939.038936
14.95,1939.044304
14.15,1939.071708
14.9,1939.129032
14.94,1939.129032
14.97,1939.134537
14.92,1939.134651
14.39,1939.205683
14.82,1939.803628
15.13,1939.814553
14.8,1939.814669
15.07,1939.814769
14.89,1939.866552
14.86,1939.872148
14.8,1939.877674
14.98,1939.877696
13.86,1939.877753
14.64,1939.880548
14.88,1939.932345
14.28,1939.93238
14.84,1939.937812
13.6,1939.954093
14.33,1940.006171
10.22,1940.006351
14.97,1940.011553
15.08,1940.017102
14.74,1940.082511
14.86,1940.090569
14.81,1940.115226
14.91,1940.166729
15.42,1940.91896
12.18,1941.05536
14.81,1941.085314
15.01,1941.085434
13.48,1941.142583
13.92,1941.172835
14.87,1941.825734
15.89,1941.904958
