14.61,1896.443124
13.91,1896.464874
14.62,1897.162356
15.05,1897.192431
14.75,1897.277453
14.38,1897.520831
14.5,1897.841235
10.47,1900.737034
14.54,1901.603003
14.75,1901.687832
14.54,1902.490812
14.21,1902.624857
9.86,1903.450137
10.74,1904.852376
9.22,1906.624919
12.25,1907.252962
8.54,1907.857729
14.49,1909.271627
9.03,1909.400419
14.82,1910.200933
9.2,1910.282421
15.01,1910.28306
14.91,1910.302359
14.81,1910.329521
9.28,1911.671614
14.96,1917.370711
10.41,1917.679554
14.67,1918.288571
15.02,1918.288694
12.83,1919.321248
14.51,1921.250283
14.07,1921.386875
10.35,1922.395223
8.72,1923.353987
14.13,1924.216944
14.48,1924.227814
14.26,1924.323226
14.33,1927.446869
14.46,1928.284904
14.7,1933.31298
14.47,1934.19522
14.63,1934.200959
14.68,1934.201024
14.77,1934.211905
14.66,1934.21733
14.55,1934.274699
14.73,1934.280255
14.4,1934.348495
14.56,1934.348495
14.33,1934.362374
14.48,1934.5018
14.39,1934.526625
14.97,1934.605718
14.6,1934.67973
14.73,1934.77276
14.8,1934.866473
14.38,1935.184336
14.48,1935.233828
14.02,1935.236596
14.45,1935.236633
14.47,1935.263984
14.45,1935.315616
14.26,1935.395128
14.35,1935.416998
14.8,1935.573051
8.13,1936.309385
14.45,1936.369533
14.83,1937.132587
14.39,1937.159941
14.63,1937.179058
14.89,1937.187363
14.39,1937.280201
14.55,1937.356745
14.59,1937.362128
14.47,1937.41404
11.78,1937.685887
14.48,1938.181837
14.06,1938.183564
14.55,1938.2556
15.03,1938.258461
14.57,1938.261076
14.56,1938.261208
14.62,1938.340414
14.61,1939.129883
14.64,1939.367858
13.93,1939.378379
14.83,1940.287734
14.27,1942.233777
14.74,1942.343268
11.04,1942.801014
12.99,1943.249845
14.73,1943.439103
14.9,1944.309256
14.13,1944.38044
9.58,1945.102548
14.68,1945.277492
8.56,1946.545519
14.98,1947.211855
14.59,1947.244676
14.89,1947.367848
14.25,1947.468875
14.32,1947.471787
14.79,1948.124006
15.09,1948.265815
14.83,1948.290419
14.45,1948.290478
14.91,1948.339461
14.64,1948.339589
14.47,1948.506006
14.48,1948.598841
13.78,1949.140851
14.3,1949.239279
14.66,1949.304923
14.89,1949.32388
14.45,1949.397793
11.29,1950.211954
14.66,1950.383895
14.47,1950.38659
13.94,1950.425159
8.26,1950.630963
9.71,1950.84184
10.74,1951.036656
13.59,1951.263589
14.35,1951.277531
14.64,1951.334968
14.55,1951.343117
15.15,1951.356804
14.95,1951.365191
14.51,1951.482546
14.47,1951.488022
14.99,1951.646893
14.93,1952.24407
14.55,1968.238433
14.71,1968.238433
14.65,1968.391484
14.3,1968.399381
14.39,1968.96523
14.62,1969.280028
14.16,1969.280028
14.37,1969.387024
14.4,1969.438859
14.52,1969.51274
14.71,1969.773223
14.37,1972.189375
14.29,1972.273861
14.67,1974.157122
14.18,1974.222709
14.2,1974.253
13.99,1974.32121
14.61,1974.526442
14.17,1974.551067
14.88,1975.208965
14.19,1975.285819
14.85,1975.29949
14.72,1975.507444
14.23,1975.605823
14.45,1976.162168
14.68,1976.194983
14.25,1976.252221
14.21,1976.257681
12.96,1976.33117
14.46,1976.422734
14.34,1976.473392
14.62,1976.475747
14.16,1976.503374
14.64,1976.544025
14.51,1976.584936
14.53,1976.667113
14.31,1977.359624
14.23,1978.441611
14.75,1978.496185
14.08,1978.578296
14.69,1979.222517
14.47,1979.310152
14.46,1979.329411
14.39,1979.46878
14.33,1979.46885
14.37,1980.197286
14.53,1980.197628
13.57,1980.355717
13.91,1980.623137
14.31,1981.263703
13.85,1981.416978
13.89,1981.630285
14.32,1982.241642
14.4,1982.296258
14.53,1982.323923
14.38,1982.375874
14.53,1982.397783
14.48,1982.638565
14.29,1982.638644
14.59,1983.34314
14.28,1984.165016
14.5,1984.183818
14.69,1984.233108
14.75,1984.421451
14.54,1984.470366
14.02,1984.560394
14.37,1984.574087
14.74,1984.716034
14.01,1984.73228
14.66,1985.228418
14.71,1985.291048
14.2,1985.520912
14.48,1985.542935
14.53,1985.605816
14.16,1985.701491
14.58,1985.79178
14.4,1986.247161
14.03,1986.277428
14.13,1986.277584
14.39,1986.329506
14.77,1986.422414
14.17,1986.660384
14.12,1986.668611
14.17,1987.228434
13.79,1987.740067
14.63,1988.683225
14.08,1989.272012
